f,s11,ZL,ZL_a
8345000000.0,(-1.0863747621834507+0.013065940408559537j),(-15.613108520395516+2.261880391036855j),376.79110377938247
8410000000.0,(-0.8135522970316511+0.24737153272374265j),(31.147204817839377+55.64333226655008j),376.79016750378906
8475000000.0,(-0.6131118313089665+0.09819161151269774j),(88.6444431816769+28.331380232541903j),376.78925269484273
8540000000.0,(-0.6280733798098648-0.12368835271038224j),(83.4195219219039-34.963015404907445j),376.788358701233
8605000000.0,(-0.8974320443762153-0.23966112268759987j),(14.13108142096325-49.37619914276844j),376.78748489616646
8670000000.0,(-1.062532289178797+0.12158524098863802j),(-12.68875243291243+21.46338678038148j),376.78663067626763
8735000000.0,(-0.7407483231499595+0.23284893592191822j),(48.50552605257074+56.888540608763584j),376.7857954605372
8800000000.0,(-0.5951055482372807+0.04371116080100842j),(95.28691413726997+12.9363291600261j),376.7849786893626
8865000000.0,(-0.6685950116371169-0.17541489659740236j),(69.89769371427057-46.958461527281955j),376.7841798235807
8930000000.0,(-0.9890052420948721-0.1977951015148919j),(-1.6272070287198486-37.307119847965225j),376.7833983435876
8995000000.0,(-0.9955924489583787+0.20403912631283164j),(-3.0745721903954624+38.20973887537817j),376.7826337484929
9060000000.0,(-0.6812649665446343+0.19773904165950995j),(65.31502162625969+51.99645533944903j),376.7818855553171
9125000000.0,(-0.5932617044884276-0.013774318177868285j),(96.15181544401774-4.088674930118391j),376.78115329822805
9190000000.0,(-0.7280227491386809-0.21434510215504898j),(52.6943536474324-53.27234136183467j),376.78043652781577
9255000000.0,(-1.0579165044630792-0.11442895816737059j),(-11.73248073683291-20.298188422565037j),376.77973481040243
9320000000.0,(-0.9076833685884862+0.24651713448205007j),(11.745259702020602+50.206391962722535j),376.7790477273861
9385000000.0,(-0.6387513467924849+0.1495328642209965j),(79.26048150383788+41.61265619937466j),376.77837487461613
9450000000.0,(-0.608098299542533-0.06982925858721727j),(90.94070762087479-20.309971566208578j),376.77771586179864
9515000000.0,(-0.8026663710624417-0.23201713085751247j),(34.43292073142547-52.925912322640166j),376.7770703119299
9580000000.0,(-1.0819550268520186-0.005951338077512042j),(-14.834556978819355-1.0346229720417972j),376.7764378607574
9645000000.0,(-0.8203774284404264+0.2506400447119835j),(29.476228054787086+55.935120616117466j),376.77581815626553
9710000000.0,(-0.6141176060998893+0.0946250794099574j),(88.47562251801627+27.27459070355218j),376.7752108581854
9775000000.0,(-0.6389990812843565-0.11983029662105066j),(80.54270363244898-33.435326867372105j),376.7746156375278
9840000000.0,(-0.8840773751156239-0.22043372257590194j),(17.78107345480749-46.16224993955987j),376.7740321761372
9905000000.0,(-1.0542325281881169+0.09868044194762006j),(-10.791508834115739+17.580901970315693j),376.77346016626694
9970000000.0,(-0.7468533645594433+0.22624245313258035j),(47.483881062547965+54.947310802966j),376.7728993101722
10035000000.0,(-0.6067376254212536+0.038401909265340435j),(91.95040944172493+11.202730656063402j),376.7723493197235
10100000000.0,(-0.6843530397498943-0.15903714907157762j),(66.65363345028125-41.86837122296575j),376.7718099160358
10165000000.0,(-0.9583212160262011-0.17575045905510042j),(4.944358152869256-34.25724964351159j),376.7712808291153
10230000000.0,(-0.9879869439268071+0.17406930685162916j),(-0.6072323002174681+32.937100036039624j),376.7707617975207
10295000000.0,(-0.6927887992384755+0.18424528180421945j),(63.165466973720406+47.8831621872605j),376.770252568041
10360000000.0,(-0.6151032775452695-0.014903915803243956j),(89.74861502989602-4.304957195550185j),376.7697528953858
10425000000.0,(-0.7408629426455375-0.18267497279553624j),(51.36992004173732-44.92617518316141j),376.7692625418904
10490000000.0,(-1.0089699291354297-0.10253261679306713j),(-2.6567431842930596-19.093708513578658j),376.7687812772325
10555000000.0,(-0.9056963005511725+0.2100914086987126j),(13.896413236611243+43.06840590195075j),376.76830887816203
10620000000.0,(-0.6586461934463792+0.13379242059638027j),(74.60292798956584+36.409204422560535j),376.76784512824224
10685000000.0,(-0.6371813597317156-0.06170457289114805j),(82.84320716528558-17.32250090345639j),376.7673898176013
10750000000.0,(-0.8034696589546166-0.1865923754134194j),(36.632329519927325-42.77152755116171j),376.76694274269494
10815000000.0,(-1.023304297120733-0.015273011999267823j),(-4.360793812666118-2.811122817211389j),376.7665037060789
10880000000.0,(-0.8272860891286389+0.21105949212692862j),(30.1824834659335+47.00432847290593j),376.7660725161911
10945000000.0,(-0.6428063631709462+0.08142941723313755j),(80.79556513345159+22.680057643805057j),376.7656489871419
11010000000.0,(-0.6706240397355708-0.09899429203129893j),(72.7038667355893-26.63368552940612j),376.76523293851466
11075000000.0,(-0.8648067203102164-0.16830070591694374j),(24.049664872051363-36.17391589007745j),376.7648241951728
11140000000.0,(-0.9995592514710553+0.06590317489191908j),(-0.32587238318585793+12.406981984602886j),376.7644225870755
11205000000.0,(-0.7637309855600857+0.18700561331212132j),(45.7216313328182+44.79548779061786j),376.7640279491011
11270000000.0,(-0.6427374501611148+0.031779837354156654j),(81.76695142378847+8.870576134832461j),376.76364012087714
11335000000.0,(-0.7125153194617183-0.12430767634467721j),(60.94202714726179-31.77205273422872j),376.76325894661744
11400000000.0,(-0.9157004519131638-0.12825003682234773j),(14.824238739091067-26.215509264799422j),376.76288427496553
11465000000.0,(-0.9476738060808707+0.12404998199967332j),(8.559008813585509+24.54164966580747j),376.7625159588441
11530000000.0,(-0.7190645240995834+0.14873020402446485j),(58.31505623836505+37.642055499645075j),376.76215385531145
11595000000.0,(-0.6556964623159439-0.012038564181049146j),(78.32388851491002-3.3089267070255106j),376.7617978254217
11660000000.0,(-0.7593057952284014-0.13535256735133028j),(49.02525705536262-32.75799113128807j),376.7614477340921
11725000000.0,(-0.9467666543636781-0.07167405857788962j),(9.778390789161971-14.231214763548207j),376.76110344997477
11790000000.0,(-0.8838894195624676+0.1518870010291249j),(20.63786848991569+32.03993079614106j),376.7607648453335
11855000000.0,(-0.6930943374266263+0.10456064390033791j),(66.60405219134311+27.380917237435884j),376.76043179592483
11920000000.0,(-0.6790245425079675-0.04746963785089748j),(71.6659733629595-12.677970431634558j),376.76010418088464
11985000000.0,(-0.806627913737607-0.13056978427803967j),(38.159153019119806-29.98729036069921j),376.759781882618
12050000000.0,(-0.9517284513057566-0.00905668557504398j),(9.309972318061856-1.7914938421134965j),376.75946478669397
12115000000.0,(-0.8231226497514871+0.15173107370610175j),(33.70962321855314+34.16164464516088j),376.75915278174364
12180000000.0,(-0.6837959065597432+0.060537837643986875j),(70.17473147314641+16.068688747098996j),376.75884575936254
12245000000.0,(-0.7097826090543315-0.07273041130486636j),(63.154742898893915-18.7129487088746j),376.75854361401656
12310000000.0,(-0.848712292461311-0.10981340199631576j),(29.398607414841003-24.125693341337097j),376.7582462429507
12375000000.0,(-0.9307165105668894+0.04633082544357784j),(13.295297080613485+9.359990951328435j),376.75795354610244
12440000000.0,(-0.7749998481919843+0.1314806085762246j),(45.44148716771524+31.27380634986181j),376.757665426017
12505000000.0,(-0.6880929642835591+0.020994766596987412j),(69.54400395383925+5.550638278700351j),376.7573817877665
12570000000.0,(-0.7448812859452026-0.08631543301310042j),(54.031407586617036-21.31015851224945j),376.7571025388714
12635000000.0,(-0.8791346565744818-0.07557386432928191j),(23.585350944583055-16.10071177174523j),376.75682758922534
12700000000.0,(-0.8916263147426972+0.08333798435422927j),(20.813199184431763+17.515437298568248j),376.75655685102254
12765000000.0,(-0.7433175300015471+0.10021077078265433j),(54.04931851095024+24.763912120044758j),376.75629023868737
12830000000.0,(-0.7028293062473943-0.0111280590550127j),(65.73099900492538-2.891670789219366j),376.75602766880695
12895000000.0,(-0.7804678345681859-0.08735345273201908j),(45.437831238851324-20.713695575644547j),376.7557690600661
12960000000.0,(-0.8924914604895706-0.03380535662394152j),(21.275699435662787-7.109985651103179j),376.7555143331834
13025000000.0,(-0.8466014162550795+0.09768277265129466j),(30.1586910629583+21.5252100175005j),376.75526341085174
13090000000.0,(-0.7278384746517775+0.06583548005771982j),(58.71257294935987+16.592533505290643j),376.7550162176788
13155000000.0,(-0.7246477739038413-0.03399827152885495j),(59.98184677155063-8.609462406983239j),376.75477268013043
13220000000.0,(-0.8121845728183409-0.07622441239848293j),(38.312620667233475-17.4586244403031j),376.7545327264765
13285000000.0,(-0.8870388858248903+0.0066710387738276285j),(22.548114136530817+1.411609417498586j),376.75429628673726
13350000000.0,(-0.8068062034188174+0.09243264195280573j),(39.19604451325397+21.279187171431477j),376.75406329263325
13415000000.0,(-0.7258968186959365+0.034144910384182534j),(59.66441026409416+8.634039803531579j),376.753833677535
13480000000.0,(-0.7499646603409408-0.04673994614804739j),(53.523690120329626-11.492310770325536j),376.75360737641614
13545000000.0,(-0.8355353320524364-0.05530651817660571j),(33.384892149361065-12.357877098138925j),376.7533843258072
13610000000.0,(-0.8666545110932147+0.0367692897860667j),(26.75700309880671+7.948327981723177j),376.75316446375047
13675000000.0,(-0.7786476548504263+0.07483873898604458j),(46.13813977794104+17.79365105348799j),376.7529477297582
13740000000.0,(-0.733869402442006+0.008430131505610294j),(57.81728320029914+2.1128940788620922j),376.7527340647698
13805000000.0,(-0.7750899702285305-0.04934482126851164j),(47.4080732163564-11.791024218920626j),376.752523411112
13870000000.0,(-0.847088248149937-0.029342395339543224j),(31.086631763016303-6.478830474762037j),376.75231571246024
13935000000.0,(-0.839408308154167+0.051928500593866785j),(32.566558616127665+11.555511997820203j),376.75211091380066
14000000000.0,(-0.7633262497484505+0.05260585247985958j),(50.187675396514415+12.737019479945177j),376.7519089613938
